dataset,label,probability
NIH internal test,Cardiomegaly,0.4878537356853485
NIH internal test,Cardiomegaly,0.3594094514846802
NIH internal test,Cardiomegaly,0.3884312510490417
NIH internal test,Cardiomegaly,0.8333173990249634
NIH internal test,Cardiomegaly,0.3954478204250335
NIH internal test,Cardiomegaly,0.5928210020065308
NIH internal test,Cardiomegaly,0.6668321490287781
NIH internal test,Cardiomegaly,0.4184688031673431
NIH internal test,Cardiomegaly,0.5212354063987732
NIH internal test,Cardiomegaly,0.0152620235458016
NIH internal test,Cardiomegaly,0.3907839059829712
NIH internal test,Cardiomegaly,0.0264280196279287
NIH internal test,Cardiomegaly,0.5589603185653687
NIH internal test,Cardiomegaly,0.3525492250919342
NIH internal test,Cardiomegaly,0.4869054555892944
NIH internal test,Cardiomegaly,0.6837669014930725
NIH internal test,Cardiomegaly,0.0633226484060287
NIH internal test,Cardiomegaly,0.7307225465774536
NIH internal test,Cardiomegaly,0.2813946008682251
NIH internal test,Cardiomegaly,0.6997502446174622
NIH internal test,Cardiomegaly,0.4904567897319793
NIH internal test,Cardiomegaly,0.0723407790064811
NIH internal test,Cardiomegaly,0.7541959881782532
NIH internal test,Cardiomegaly,0.5637964010238647
NIH internal test,Cardiomegaly,0.2525465190410614
NIH internal test,Cardiomegaly,0.6048249006271362
NIH internal test,Cardiomegaly,0.0659248158335685
NIH internal test,Cardiomegaly,0.2964508235454559
NIH internal test,Cardiomegaly,0.1391149163246154
NIH internal test,Cardiomegaly,0.2890110909938812
NIH internal test,Cardiomegaly,0.0978134348988533
NIH internal test,Cardiomegaly,0.1280661970376968
NIH internal test,Cardiomegaly,0.1012949347496032
NIH internal test,Cardiomegaly,0.016562471166253
NIH internal test,Cardiomegaly,0.1795392334461212
NIH internal test,Cardiomegaly,0.6603752374649048
NIH internal test,Cardiomegaly,0.2507052421569824
NIH internal test,Cardiomegaly,0.3057823181152344
NIH internal test,Cardiomegaly,0.4381445050239563
NIH internal test,Cardiomegaly,0.1309399157762527
NIH internal test,Cardiomegaly,0.6627607345581055
NIH internal test,Cardiomegaly,0.4855976402759552
NIH internal test,Cardiomegaly,0.3130052983760834
NIH internal test,Cardiomegaly,0.5080773234367371
NIH internal test,Cardiomegaly,0.4549654722213745
NIH internal test,Cardiomegaly,0.6719809770584106
NIH internal test,Cardiomegaly,0.705636203289032
NIH internal test,Cardiomegaly,0.3783597648143768
NIH internal test,Cardiomegaly,0.0686085745692253
NIH internal test,Cardiomegaly,0.5547666549682617
NIH internal test,Cardiomegaly,0.0329620987176895
NIH internal test,Cardiomegaly,0.0612867437303066
NIH internal test,Cardiomegaly,0.4777972400188446
NIH internal test,Cardiomegaly,0.064485915005207
NIH internal test,Cardiomegaly,0.1916894018650055
NIH internal test,Cardiomegaly,0.5218325853347778
NIH internal test,Cardiomegaly,0.5772499442100525
NIH internal test,Cardiomegaly,0.2676286399364471
NIH internal test,Cardiomegaly,0.4350558519363403
NIH internal test,Cardiomegaly,0.6289685964584351
NIH internal test,Cardiomegaly,0.6398585438728333
NIH internal test,Cardiomegaly,0.0369758121669292
NIH internal test,Cardiomegaly,0.1892400681972503
NIH internal test,Cardiomegaly,0.0457239784300327
NIH internal test,Cardiomegaly,0.7636625170707703
NIH internal test,Cardiomegaly,0.5977903604507446
NIH internal test,Cardiomegaly,0.5984046459197998
NIH internal test,Cardiomegaly,0.0505509674549102
NIH internal test,Cardiomegaly,0.7102982401847839
NIH internal test,Cardiomegaly,0.3774287104606628
NIH internal test,Cardiomegaly,0.7065636515617371
NIH internal test,Cardiomegaly,0.7754810452461243
NIH internal test,Cardiomegaly,0.5659289360046387
NIH internal test,Cardiomegaly,0.3308647572994232
NIH internal test,Cardiomegaly,0.6020615696907043
NIH internal test,Cardiomegaly,0.5256577730178833
NIH internal test,Cardiomegaly,0.7071014642715454
NIH internal test,Cardiomegaly,0.5721293687820435
NIH internal test,Cardiomegaly,0.054718442261219
NIH internal test,Cardiomegaly,0.6798183917999268
NIH internal test,Cardiomegaly,0.7424569725990295
NIH internal test,Cardiomegaly,0.4636107385158539
NIH internal test,Cardiomegaly,0.4869284033775329
NIH internal test,Cardiomegaly,0.3383580446243286
NIH internal test,Cardiomegaly,0.2464378923177719
NIH internal test,Cardiomegaly,0.1239228323101997
NIH internal test,Cardiomegaly,0.0694832801818847
NIH internal test,Cardiomegaly,0.6548550724983215
NIH internal test,Cardiomegaly,0.6685571074485779
NIH internal test,Cardiomegaly,0.3503762185573578
NIH internal test,Cardiomegaly,0.5491896271705627
NIH internal test,Cardiomegaly,0.2393903583288192
NIH internal test,Cardiomegaly,0.7194467782974243
NIH internal test,Cardiomegaly,0.7250751852989197
NIH internal test,Cardiomegaly,0.5903173685073853
NIH internal test,Cardiomegaly,0.0117498040199279
NIH internal test,Cardiomegaly,0.7587679624557495
NIH internal test,Cardiomegaly,0.0363846234977245
NIH internal test,Cardiomegaly,0.4710237979888916
NIH internal test,Cardiomegaly,0.6576622724533081
NIH internal test,Cardiomegaly,0.0480678640305995
NIH internal test,Cardiomegaly,0.128479927778244
NIH internal test,Cardiomegaly,0.6607121229171753
NIH internal test,Cardiomegaly,0.7095946073532104
NIH internal test,Cardiomegaly,0.6262441277503967
NIH internal test,Cardiomegaly,0.4418650269508362
NIH internal test,Cardiomegaly,0.6132791638374329
NIH internal test,Cardiomegaly,0.4861294031143188
NIH internal test,Cardiomegaly,0.2129216492176056
NIH internal test,Cardiomegaly,0.022033317014575
NIH internal test,Cardiomegaly,0.3946624994277954
NIH internal test,Cardiomegaly,0.7144631147384644
NIH internal test,Cardiomegaly,0.3779175877571106
NIH internal test,Cardiomegaly,0.2911023795604706
NIH internal test,Cardiomegaly,0.2111989557743072
NIH internal test,Cardiomegaly,0.6531555652618408
NIH internal test,Cardiomegaly,0.6105818152427673
NIH internal test,Cardiomegaly,0.551478922367096
NIH internal test,Cardiomegaly,0.3303685784339905
NIH internal test,Cardiomegaly,0.7589560747146606
NIH internal test,Cardiomegaly,0.4479576051235199
NIH internal test,Cardiomegaly,0.7024657726287842
NIH internal test,Cardiomegaly,0.576715886592865
NIH internal test,Cardiomegaly,0.453386515378952
NIH internal test,Cardiomegaly,0.7596994638442993
NIH internal test,Cardiomegaly,0.1517975926399231
NIH internal test,Cardiomegaly,0.7963207960128784
NIH internal test,Cardiomegaly,0.7291446328163147
NIH internal test,Cardiomegaly,0.6948211789131165
NIH internal test,Cardiomegaly,0.2004508972167968
NIH internal test,Cardiomegaly,0.1014477163553237
NIH internal test,Cardiomegaly,0.8365927934646606
NIH internal test,Cardiomegaly,0.3873327970504761
NIH internal test,Cardiomegaly,0.6519739031791687
NIH internal test,Cardiomegaly,0.4929668605327606
NIH internal test,Cardiomegaly,0.059191808104515
NIH internal test,Cardiomegaly,0.4577808082103729
NIH internal test,Cardiomegaly,0.0655701607465744
NIH internal test,Cardiomegaly,0.0509736612439155
NIH internal test,Cardiomegaly,0.4952128231525421
NIH internal test,Cardiomegaly,0.573093056678772
NIH internal test,Cardiomegaly,0.2494432777166366
NIH internal test,Cardiomegaly,0.5810566544532776
NIH internal test,Cardiomegaly,0.7072439789772034
NIH internal test,Cardiomegaly,0.5739229321479797
NIH internal test,Cardiomegaly,0.764835000038147
NIH internal test,Cardiomegaly,0.0201942045241594
NIH internal test,Cardiomegaly,0.5705981850624084
NIH internal test,Cardiomegaly,0.1435794979333877
NIH internal test,Cardiomegaly,0.1118722334504127
NIH internal test,Cardiomegaly,0.5602009296417236
NIH internal test,Cardiomegaly,0.7892294526100159
NIH internal test,Cardiomegaly,0.7060586810112
NIH internal test,Cardiomegaly,0.4224701523780823
NIH internal test,Cardiomegaly,0.1589243859052658
NIH internal test,Cardiomegaly,0.3173564672470093
NIH internal test,Cardiomegaly,0.0754586011171341
NIH internal test,Cardiomegaly,0.5990197658538818
NIH internal test,Cardiomegaly,0.5404677987098694
NIH internal test,Cardiomegaly,0.7216233611106873
NIH internal test,Cardiomegaly,0.6303629279136658
NIH internal test,Cardiomegaly,0.3133518993854522
NIH internal test,Cardiomegaly,0.1218327805399894
NIH internal test,Cardiomegaly,0.5932474732398987
NIH internal test,Cardiomegaly,0.1131072118878364
NIH internal test,Cardiomegaly,0.0248215161263942
NIH internal test,Cardiomegaly,0.5457082986831665
NIH internal test,Cardiomegaly,0.2498384565114975
NIH internal test,Cardiomegaly,0.5575761795043945
NIH internal test,Cardiomegaly,0.3973720371723175
NIH internal test,Cardiomegaly,0.6673228144645691
NIH internal test,Cardiomegaly,0.7075631022453308
NIH internal test,Cardiomegaly,0.5346742272377014
NIH internal test,Cardiomegaly,0.5237807631492615
NIH internal test,Cardiomegaly,0.3420370519161224
NIH internal test,Cardiomegaly,0.6463164687156677
NIH internal test,Cardiomegaly,0.0639151036739349
NIH internal test,Cardiomegaly,0.6156367659568787
NIH internal test,Cardiomegaly,0.7120285034179688
NIH internal test,Cardiomegaly,0.5355124473571777
NIH internal test,Cardiomegaly,0.659094512462616
NIH internal test,Cardiomegaly,0.6383090615272522
NIH internal test,Cardiomegaly,0.0939514487981796
NIH internal test,Cardiomegaly,0.6602041721343994
NIH internal test,Cardiomegaly,0.7276495099067688
NIH internal test,Cardiomegaly,0.1530537456274032
NIH internal test,Cardiomegaly,0.7808034420013428
NIH internal test,Cardiomegaly,0.058949988335371
NIH internal test,Cardiomegaly,0.3771407604217529
NIH internal test,Cardiomegaly,0.2336792647838592
NIH internal test,Cardiomegaly,0.0611421130597591
NIH internal test,Cardiomegaly,0.4662436246871948
NIH internal test,Cardiomegaly,0.5973058938980103
NIH internal test,Cardiomegaly,0.226802259683609
NIH internal test,Cardiomegaly,0.1579992622137069
NIH internal test,Cardiomegaly,0.4305477440357208
NIH internal test,Cardiomegaly,0.1128534749150276
NIH internal test,Cardiomegaly,0.78414386510849
NIH internal test,Cardiomegaly,0.3971803188323974
NIH internal test,Cardiomegaly,0.1525611728429794
NIH internal test,Cardiomegaly,0.7517110109329224
NIH internal test,Cardiomegaly,0.1091425120830535
NIH internal test,Cardiomegaly,0.4085572361946106
NIH internal test,Cardiomegaly,0.1555201560258865
NIH internal test,Cardiomegaly,0.3447725772857666
NIH internal test,Cardiomegaly,0.3556326329708099
NIH internal test,Cardiomegaly,0.5687704682350159
NIH internal test,Cardiomegaly,0.1358319967985153
NIH internal test,Cardiomegaly,0.1471619009971618
NIH internal test,Cardiomegaly,0.1825863569974899
NIH internal test,Cardiomegaly,0.612342357635498
NIH internal test,Cardiomegaly,0.6378433704376221
NIH internal test,Cardiomegaly,0.5926125049591064
NIH internal test,Cardiomegaly,0.6400403380393982
NIH internal test,Cardiomegaly,0.0905621647834777
NIH internal test,Cardiomegaly,0.6305636167526245
NIH internal test,Cardiomegaly,0.6714775562286377
NIH internal test,Cardiomegaly,0.0580416023731231
NIH internal test,Cardiomegaly,0.544859766960144
NIH internal test,Cardiomegaly,0.5116797685623169
NIH internal test,Cardiomegaly,0.5693140625953674
NIH internal test,Cardiomegaly,0.7284384369850159
NIH internal test,Cardiomegaly,0.748941957950592
NIH internal test,Cardiomegaly,0.0906340256333351
NIH internal test,Cardiomegaly,0.4124817848205566
NIH internal test,Cardiomegaly,0.0707930326461792
NIH internal test,Cardiomegaly,0.1032225862145423
NIH internal test,Cardiomegaly,0.6158211827278137
NIH internal test,Cardiomegaly,0.3455294668674469
NIH internal test,Cardiomegaly,0.3064513802528381
NIH internal test,Cardiomegaly,0.6474687457084656
NIH internal test,Cardiomegaly,0.0829430222511291
NIH internal test,Cardiomegaly,0.7293949127197266
NIH internal test,Cardiomegaly,0.1169208884239196
NIH internal test,Cardiomegaly,0.7258723974227905
NIH internal test,Cardiomegaly,0.7008516192436218
NIH internal test,Cardiomegaly,0.6374664306640625
NIH internal test,Cardiomegaly,0.6068654656410217
NIH internal test,Cardiomegaly,0.8386409282684326
NIH internal test,Cardiomegaly,0.6356791853904724
NIH internal test,Cardiomegaly,0.5005915760993958
NIH internal test,Cardiomegaly,0.0807906165719032
NIH internal test,Cardiomegaly,0.6028479337692261
NIH internal test,Cardiomegaly,0.0985777154564857
NIH internal test,Cardiomegaly,0.0407034307718277
NIH internal test,Cardiomegaly,0.0953926369547844
NIH internal test,Cardiomegaly,0.5778335332870483
NIH internal test,Cardiomegaly,0.5054042935371399
NIH internal test,Cardiomegaly,0.5101786851882935
NIH internal test,Cardiomegaly,0.6870484948158264
NIH internal test,Cardiomegaly,0.3528070151805877
NIH internal test,Cardiomegaly,0.5242806077003479
NIH internal test,Cardiomegaly,0.620394766330719
NIH internal test,Cardiomegaly,0.2657000124454498
NIH internal test,Cardiomegaly,0.0940135642886161
NIH internal test,Cardiomegaly,0.3119531869888305
NIH internal test,Cardiomegaly,0.6625490188598633
NIH internal test,Cardiomegaly,0.6584399342536926
NIH internal test,Cardiomegaly,0.3642337322235107
NIH internal test,Cardiomegaly,0.8313668370246887
NIH internal test,Cardiomegaly,0.0166628435254097
NIH internal test,Cardiomegaly,0.565585732460022
NIH internal test,Cardiomegaly,0.6284363865852356
NIH internal test,Cardiomegaly,0.5998373031616211
NIH internal test,Cardiomegaly,0.4612649083137512
NIH internal test,Cardiomegaly,0.6319574117660522
NIH internal test,Cardiomegaly,0.0782739073038101
NIH internal test,Cardiomegaly,0.5371999144554138
NIH internal test,Cardiomegaly,0.4856874346733093
NIH internal test,Cardiomegaly,0.1082960739731788
NIH internal test,Cardiomegaly,0.176893800497055
NIH internal test,Cardiomegaly,0.3907245993614197
NIH internal test,Cardiomegaly,0.7359175086021423
NIH internal test,Cardiomegaly,0.7557312846183777
NIH internal test,Cardiomegaly,0.506253182888031
NIH internal test,Cardiomegaly,0.5694009065628052
NIH internal test,Cardiomegaly,0.5323482751846313
NIH internal test,Cardiomegaly,0.6253209710121155
NIH internal test,Cardiomegaly,0.0680556148290634
NIH internal test,Cardiomegaly,0.3573839068412781
NIH internal test,Cardiomegaly,0.4683808982372284
NIH internal test,Cardiomegaly,0.3511447012424469
NIH internal test,Cardiomegaly,0.0218076799064874
NIH internal test,Cardiomegaly,0.0820997506380081
NIH internal test,Cardiomegaly,0.1386934220790863
NIH internal test,Cardiomegaly,0.2763841152191162
NIH internal test,Cardiomegaly,0.1304138153791427
NIH internal test,Cardiomegaly,0.0302205327898263
NIH internal test,Cardiomegaly,0.6507318615913391
NIH internal test,Cardiomegaly,0.051138337701559
NIH internal test,Cardiomegaly,0.1870446056127548
NIH internal test,Cardiomegaly,0.6049282550811768
NIH internal test,Cardiomegaly,0.7118017673492432
NIH internal test,Cardiomegaly,0.313389390707016
NIH internal test,Cardiomegaly,0.3110179305076599
NIH internal test,Cardiomegaly,0.3071509301662445
NIH internal test,Cardiomegaly,0.0562688633799552
NIH internal test,Cardiomegaly,0.4020350575447082
NIH internal test,Cardiomegaly,0.5160021185874939
NIH internal test,Cardiomegaly,0.6550450921058655
NIH internal test,Cardiomegaly,0.0726626813411712
NIH internal test,Cardiomegaly,0.0905801579356193
NIH internal test,Cardiomegaly,0.0213620532304048
NIH internal test,Cardiomegaly,0.5959847569465637
NIH internal test,Cardiomegaly,0.6644442677497864
NIH internal test,Cardiomegaly,0.6494719386100769
NIH internal test,Cardiomegaly,0.17274971306324
NIH internal test,Cardiomegaly,0.7061755657196045
NIH internal test,Cardiomegaly,0.7461229562759399
NIH internal test,Cardiomegaly,0.1865452527999878
NIH internal test,Cardiomegaly,0.4504801034927368
NIH internal test,Cardiomegaly,0.0477321110665798
NIH internal test,Cardiomegaly,0.0646276697516441
NIH internal test,Cardiomegaly,0.4016785323619842
NIH internal test,Cardiomegaly,0.2445892542600631
NIH internal test,Cardiomegaly,0.086637370288372
NIH internal test,Cardiomegaly,0.6364265084266663
NIH internal test,Cardiomegaly,0.6995252370834351
NIH internal test,Cardiomegaly,0.6558940410614014
NIH internal test,Cardiomegaly,0.3544480204582214
NIH internal test,Cardiomegaly,0.0454156398773193
NIH internal test,Cardiomegaly,0.5769532322883606
NIH internal test,Cardiomegaly,0.0713688731193542
NIH internal test,Cardiomegaly,0.5980411767959595
NIH internal test,Cardiomegaly,0.1094224900007247
NIH internal test,Cardiomegaly,0.1878030896186828
NIH internal test,Cardiomegaly,0.4756708741188049
NIH internal test,Cardiomegaly,0.0357236787676811
NIH internal test,Cardiomegaly,0.3170872926712036
NIH internal test,Cardiomegaly,0.5751442909240723
